ORDERNUMBER,ORDERDATE,ORDERLINENUMBER,QUANTITY,PRICEEACH,SALES,STATUS,PRODUCTLINE,HASMSRP,CODE,CUSTOMER,CITY,STATE,DEALSIZE,ACTIVECUSTOMER
13666,2019-06-24,3,129,156.06,20082.15,Shipped,Fresh Produce Fruits,1,10200,COSTCO,Houston,TX,Small,Active
13619,2019-07-23,13,159,130.22,20743.63,Shipped,Fresh Produce Fruits,1,10200,COSTCO,Dallas,TX,Small,Active
13097,2019-08-21,5,127,159.12,20151.78,Shipped,Fresh Produce Fruits,1,10200,WALMART,El Paso,TX,Small,Active
11898,2019-09-15,1,114,165.3,18810.96,Shipped,Fresh Produce Fruits,1,10200,WALMART,Atlanta,GA,Small,Active
11600,2019-10-15,11,166,126.92,21109.51,Shipped,Fresh Produce Fruits,1,10200,WALMART,Austin,TX,Small,Active
15221,2019-11-01,3,134,151.54,20346.06,Shipped,Fresh Produce Fruits,1,10200,WALMART,Fort Worth,TX,Small,Active
13314,2019-11-12,7,127,168.6,21346.46,Shipped,Fresh Produce Fruits,1,10200,COSTCO,Galveston,TX,Small,Active
11786,2019-11-24,4,155,142.33,22100.82,Shipped,Fresh Produce Fruits,1,10200,WALMART,Galveston,TX,Small,Active
14448,2019-12-04,8,117,176.4,20613.65,Shipped,Fresh Produce Fruits,1,10200,WALMART,Jacksonville,FL,Medium,Active
11824,2019-12-17,3,114,172.84,19686.29,Shipped,Fresh Produce Fruits,1,10200,COSTCO,Texas City,TX,Small,Active
14766,2020-02-03,5,160,171.72,27468.81,Shipped,Fresh Produce Fruits,1,10200,COSTCO,Dallas,TX,Medium,Active
13319,2020-03-03,1,110,209.17,23016.3,Shipped,Fresh Produce Fruits,1,10200,WALMART,Fort Worth,TX,Medium,Active
14159,2020-03-30,5,127,122.88,15666.46,Shipped,Fresh Produce Fruits,1,10200,COSTCO,Atlanta,GA,Small,Active
12169,2020-04-03,7,179,136.6,24389.51,Shipped,Fresh Produce Fruits,1,10200,WALMART,Palm Beach,FL,Small,Active
14220,2020-05-10,8,119,138.02,16380.45,Shipped,Fresh Produce Fruits,1,10200,COSTCO,Columbus,GA,Small,Active
14617,2018-01-31,7,146,208.58,30365.78,Shipped,Pork,1,10200,COSTCO,Houston,TX,Medium,Active
13414,2018-04-04,3,151,214.12,32225.91,Shipped,Pork,1,10200,WALMART,Jacksonville,FL,Small,Active
12483,2018-06-03,9,169,193.36,32646.09,Shipped,Pork,1,10200,COSTCO,El Paso,TX,Medium,Active
13067,2018-08-01,3,142,205.79,29143.82,Shipped,Pork,1,10200,WALMART,Corpus Christi,TX,Medium,Active
14348,2018-09-21,1,130,190.54,24774.63,Shipped,Pork,1,10200,WALMART,Houston,TX,Medium,Active
14953,2018-10-22,10,130,184.35,23908.35,Shipped,Pork,1,10200,COSTCO,Jacksonville,FL,Medium,Active
13039,2018-11-06,9,109,189.36,20553.98,Shipped,Pork,1,10200,COSTCO,Columbus,GA,Medium,Active
12191,2018-11-14,4,128,217.08,27851.96,Shipped,Pork,1,10200,WALMART,Cape Coral,FL,Medium,Active
12881,2018-11-25,4,145,199.4,28843.83,Shipped,Pork,1,10200,WALMART,Austin,TX,Medium,Active
12213,2018-12-09,5,107,181.69,19388.75,Shipped,Pork,1,10200,WALMART,Tampa,FL,Small,Active
12142,2019-02-12,9,147,180.91,26652.35,Shipped,Pork,1,10200,WALMART,Cape Coral,FL,Medium,Active
13556,2019-03-15,7,128,207.59,26581.21,Shipped,Pork,1,10200,WALMART,Galveston,TX,Medium,Active
12267,2019-05-05,3,137,179.39,24624.74,Shipped,Pork,1,10200,COSTCO,Houston,TX,Small,Active
12188,2019-06-15,2,126,223.1,28088.16,Shipped,Pork,1,10200,COSTCO,New Orleans,LA,Medium,Active
14302,2019-07-20,3,155,199.26,30964.27,Shipped,Pork,1,10200,COSTCO,San Antonio,TX,Medium,Active
11766,2019-08-20,12,146,205.75,30004.83,Shipped,Pork,1,10200,COSTCO,San Antonio,TX,Medium,Active
14740,2019-09-08,6,135,181.88,24469.69,Shipped,Pork,1,10200,COSTCO,Austin,TX,Medium,Active
12115,2019-10-13,3,120,175.86,21099.81,Shipped,Pork,1,10200,WALMART,Dallas,TX,Medium,Active
15269,2019-10-22,12,145,187.92,27265.67,Shipped,Pork,1,10200,WALMART,Dallas,TX,Medium,Active
14526,2019-11-05,4,128,190.64,24397.49,Shipped,Pork,1,10200,WALMART,Houston,TX,Medium,Active
14198,2019-11-20,8,127,199.65,25369.36,Shipped,Pork,1,10200,WALMART,El Paso,TX,Medium,Active
12320,2019-12-02,8,136,182.6,24822.46,Shipped,Pork,1,10200,COSTCO,Houston,TX,Small,Active
13130,2019-12-15,2,131,202.56,26575.39,Shipped,Pork,1,10200,COSTCO,Atlanta,GA,Medium,Active
13244,2020-01-23,10,162,141.51,22896.5,Shipped,Pork,1,10200,COSTCO,San Antonio,TX,Small,Active
12588,2020-02-22,13,142,215.14,30568.65,Shipped,Pork,1,10200,COSTCO,Houston,TX,Medium,Active
13560,2020-03-17,4,152,192.77,29355.47,Shipped,Pork,1,10200,WALMART,Palm Beach,FL,Medium,Active
14131,2020-05-03,3,149,205.25,30487.57,Shipped,Pork,1,10200,COSTCO,Houston,TX,Medium,Active
13845,2020-05-31,2,114,183.41,20988.39,Shipped,Pork,1,10200,COSTCO,Dallas,TX,Small,Active
14617,2018-01-31,2,153,140.47,21516.04,Shipped,Bread,1,10200,COSTCO,Houston,TX,Small,Active
13268,2018-04-16,11,110,159.26,17560.86,Shipped,Bread,1,10200,COSTCO,Jacksonville,FL,Small,Active
12483,2018-06-03,4,163,174.6,28391.9,Shipped,Bread,1,10200,COSTCO,El Paso,TX,Medium,Active
12568,2018-08-08,14,141,158.81,22397.38,Shipped,Bread,1,10200,COSTCO,San Antonio,TX,Small,Active
11954,2018-09-28,13,123,134.0,16450.84,Shipped,Bread,1,10200,COSTCO,Houston,TX,Small,Active
14953,2018-10-22,5,157,183.77,28877.96,Shipped,Bread,1,10200,COSTCO,Jacksonville,FL,Small,Active
13039,2018-11-06,4,152,158.16,24041.0,Shipped,Bread,1,10200,COSTCO,Columbus,GA,Small,Active
12272,2018-11-14,15,98,164.54,16104.97,Shipped,Bread,1,10200,COSTCO,Baton Rouge,LA,Small,Active
14198,2018-11-26,7,141,147.37,20846.67,Shipped,Bread,1,10200,WALMART,Tampa,FL,Small,Active
12846,2019-01-02,15,141,151.64,21381.88,Shipped,Bread,1,10200,COSTCO,Tampa,FL,Small,Active
12142,2019-02-12,4,152,189.98,28795.96,Shipped,Bread,1,10200,WALMART,Cape Coral,FL,Small,Active
13556,2019-03-15,2,135,134.35,18110.86,Shipped,Bread,1,10200,WALMART,Galveston,TX,Small,Active
13882,2019-05-05,4,136,143.84,19556.34,Shipped,Bread,1,10200,WALMART,Corpus Christi,TX,Medium,Active
12802,2019-07-20,4,128,167.27,21455.16,Shipped,Bread,1,10200,WALMART,San Antonio,TX,Small,Active
11766,2019-08-20,7,127,165.29,20954.64,Shipped,Bread,1,10200,COSTCO,San Antonio,TX,Small,Active
14740,2019-09-08,1,116,133.2,15409.32,Shipped,Bread,1,10200,COSTCO,Austin,TX,Small,Active
12048,2019-10-14,15,136,173.32,23531.64,Shipped,Bread,1,10200,COSTCO,Fort Worth,TX,Small,Active
15269,2019-10-22,7,115,184.94,21216.78,Shipped,Bread,1,10200,WALMART,Dallas,TX,Small,Active
14526,2019-11-05,7,157,214.13,33598.23,Shipped,Bread,1,10200,WALMART,Houston,TX,Medium,Active
11641,2019-11-21,6,109,211.6,23026.59,Shipped,Bread,1,10200,WALMART,Jacksonville,FL,Small,Active
12320,2019-12-02,17,164,203.97,33473.55,Shipped,Bread,1,10200,COSTCO,Houston,TX,Medium,Active
13130,2019-12-15,4,125,171.96,21545.81,Shipped,Bread,1,10200,COSTCO,Atlanta,GA,Small,Active
12503,2020-01-26,9,143,155.01,22188.6,Shipped,Bread,1,10200,WALMART,San Antonio,TX,Small,Active
12588,2020-02-22,10,158,179.19,28229.59,Shipped,Bread,1,10200,COSTCO,Houston,TX,Small,Active
13560,2020-03-17,3,139,179.84,24930.27,Shipped,Bread,1,10200,WALMART,Palm Beach,FL,Large,Active
11458,2020-05-05,4,150,153.78,23130.3,Shipped,Bread,1,10200,WALMART,Austin,TX,Medium,Active
14504,2018-03-03,14,122,192.51,23401.61,Shipped,Poultry,1,10200,WALMART,Fort Worth,TX,Small,Active
11398,2018-05-07,1,123,161.63,19848.84,Shipped,Poultry,1,10200,COSTCO,Atlanta,GA,Medium,Active
13950,2018-07-02,15,151,172.21,26015.53,Shipped,Poultry,1,10200,COSTCO,San Antonio,TX,Medium,Active
12172,2018-08-25,2,131,172.42,22554.8,Shipped,Poultry,1,10200,WALMART,San Antonio,TX,Medium,Active
12563,2018-10-10,10,128,164.56,21046.97,Shipped,Poultry,1,10200,COSTCO,Cape Coral,FL,Small,Active
13865,2018-11-04,10,138,196.67,27063.64,Shipped,Poultry,1,10200,COSTCO,Palm Beach,FL,Medium,Active
13474,2018-11-11,5,140,175.17,24461.39,Shipped,Poultry,1,10200,WALMART,Palm Beach,FL,Small,Active
12687,2018-11-19,2,152,166.79,25291.16,Shipped,Poultry,1,10200,COSTCO,Houston,TX,Small,Active
12011,2019-01-15,10,134,186.55,25089.7,Shipped,Poultry,1,10200,WALMART,Dallas,TX,Medium,Active
11420,2019-02-21,3,168,162.19,27260.42,Shipped,Poultry,1,10200,WALMART,Palm Beach,FL,Medium,Active
13824,2019-04-05,3,131,192.8,25252.17,Shipped,Poultry,1,10200,WALMART,Austin,TX,Small,Active
14947,2019-05-26,7,134,166.45,22266.54,Shipped,Poultry,1,10200,WALMART,Dallas,TX,Medium,Active
13636,2019-06-30,5,159,213.97,34019.24,Shipped,Poultry,1,10200,WALMART,Fort Worth,TX,Medium,Active
13027,2019-08-02,11,107,150.6,16090.75,Shipped,Poultry,1,10200,WALMART,Tampa,FL,Small,Active
14001,2019-08-27,2,133,201.21,26839.48,Shipped,Poultry,1,10200,WALMART,Dallas,TX,Medium,Active
12561,2019-09-30,5,143,160.45,22963.2,Shipped,Poultry,1,10200,WALMART,San Antonio,TX,Medium,Active
13078,2019-10-15,1,148,199.56,29530.81,Shipped,Poultry,1,10200,WALMART,Houston,TX,Small,Active
12847,2019-11-03,6,136,157.65,21367.27,Shipped,Poultry,1,10200,WALMART,Augusta,GA,Medium,Active
13688,2019-11-17,5,124,205.62,25475.91,Shipped,Poultry,1,10200,WALMART,Galveston,TX,Medium,Active
15176,2019-11-24,3,147,199.49,29388.68,Shipped,Poultry,1,10200,COSTCO,Augusta,GA,Medium,Active
13290,2019-12-09,4,117,182.42,21428.65,Shipped,Poultry,1,10200,WALMART,Palm Beach,FL,Medium,Active
12450,2020-01-07,2,131,190.82,24957.4,Shipped,Poultry,1,10200,COSTCO,Baton Rouge,LA,Medium,Active
14766,2020-02-03,8,153,178.03,27241.87,Shipped,Poultry,1,10200,COSTCO,Dallas,TX,Medium,Active
12767,2020-03-04,13,98,215.48,21073.64,Shipped,Poultry,1,10200,COSTCO,San Antonio,TX,Medium,Active
13670,2020-04-08,3,141,165.09,23266.29,Shipped,Poultry,1,10200,WALMART,Corpus Christi,TX,Small,Active
14713,2018-02-11,5,166,185.44,30705.94,Shipped,Dairy,1,11500,COSTCO,Shreveport,LA,Small,Active
11619,2018-04-28,14,132,197.43,26116.18,Shipped,Dairy,1,11500,COSTCO,Augusta,GA,Small,Active
14381,2018-06-12,5,106,165.04,17554.21,Shipped,Dairy,1,11500,WALMART,Dallas,TX,Small,Active
12568,2018-08-08,2,148,153.06,22705.96,Shipped,Dairy,1,11500,COSTCO,San Antonio,TX,Small,Active
11954,2018-09-28,1,157,159.43,25000.98,Shipped,Dairy,1,11500,COSTCO,Houston,TX,Small,Active
11954,2018-09-28,1,126,145.37,18333.44,Shipped,Dairy,1,11500,COSTCO,Houston,TX,Small,Active
12041,2018-10-23,12,120,179.92,21631.43,Shipped,Dairy,1,11500,COSTCO,Savannah,GA,Medium,Active
14186,2018-11-07,3,148,159.23,23589.19,Shipped,Dairy,1,11500,WALMART,Atlanta,GA,Small,Active
12272,2018-11-14,3,100,149.85,14983.6,Shipped,Dairy,1,11500,COSTCO,Baton Rouge,LA,Small,Active
14551,2018-11-26,9,119,160.16,18986.8,Shipped,Dairy,1,11500,WALMART,Galveston,TX,Small,Active
12846,2019-01-02,3,160,161.2,25826.66,Shipped,Dairy,1,11500,COSTCO,Tampa,FL,Small,Active
12601,2019-02-19,15,128,158.17,20262.32,Shipped,Dairy,1,11500,WALMART,Austin,TX,Small,Active
14652,2019-03-29,3,147,193.58,28409.66,Shipped,Dairy,1,11500,WALMART,Palm Beach,FL,Small,Active
12847,2019-05-07,6,113,188.18,21300.14,Shipped,Dairy,1,11500,COSTCO,Austin,TX,Small,Active
11689,2019-06-17,4,120,165.22,19804.97,Shipped,Dairy,1,11500,WALMART,Galveston,TX,Small,Active
14360,2019-07-21,7,139,160.95,22448.62,Shipped,Dairy,1,11500,WALMART,El Paso,TX,Small,Active
14430,2019-08-20,9,122,157.23,19185.69,Shipped,Dairy,1,11500,WALMART,Corpus Christi,TX,Medium,Active
13129,2019-09-10,4,133,189.68,25211.91,Shipped,Dairy,1,11500,WALMART,Fort Worth,TX,Small,Active
12048,2019-10-14,3,162,161.72,26257.2,Shipped,Dairy,1,11500,COSTCO,Fort Worth,TX,Small,Active
14104,2019-10-29,2,135,168.0,22711.4,Shipped,Dairy,1,11500,COSTCO,Dallas,TX,Small,Active
11386,2019-11-09,1,159,153.46,24337.57,Shipped,Dairy,1,11500,WALMART,Jacksonville,FL,Small,Active
12374,2019-11-23,5,112,179.75,20084.15,Shipped,Dairy,1,11500,WALMART,San Antonio,TX,Small,Active
12320,2019-12-02,11,125,168.38,20972.93,Shipped,Dairy,1,11500,COSTCO,Houston,TX,Medium,Active
14439,2020-01-31,14,149,213.51,31872.06,Shipped,Dairy,1,11500,WALMART,Houston,TX,Medium,Active
12470,2020-02-28,1,146,166.86,24422.33,Shipped,Dairy,1,11500,COSTCO,San Antonio,TX,Small,Active
14821,2020-03-23,1,152,191.58,29092.71,Shipped,Dairy,1,11500,COSTCO,San Antonio,TX,Small,Active
13653,2020-05-06,6,126,154.21,19388.94,Shipped,Dairy,1,11500,WALMART,Fort Worth,TX,Small,Active
14889,2018-02-17,7,128,194.79,24914.52,Shipped,Beef,1,11500,COSTCO,Galveston,TX,Medium,Active
12734,2018-04-29,13,140,205.28,28788.35,Shipped,Beef,1,11500,COSTCO,Corpus Christi,TX,Medium,Active
13476,2018-06-27,8,129,192.14,24823.11,Shipped,Beef,1,11500,COSTCO,Houston,TX,Small,Active
13746,2018-08-10,2,142,196.34,27890.35,Shipped,Beef,1,11500,COSTCO,Baton Rouge,LA,Medium,Active
13154,2018-10-08,2,152,216.07,32816.43,Shipped,Beef,1,11500,COSTCO,Houston,TX,Medium,Active
13175,2018-10-28,14,133,188.59,25091.81,Shipped,Beef,1,11500,WALMART,Houston,TX,Small,Active
13876,2018-12-01,2,147,163.79,24100.37,Shipped,Beef,1,11500,WALMART,Atlanta,GA,Medium,Active
13565,2019-01-12,12,114,201.45,22881.63,Shipped,Beef,1,11500,WALMART,Jacksonville,FL,Small,Active
11958,2019-02-20,14,142,185.45,26323.23,Shipped,Beef,1,11500,COSTCO,Corpus Christi,TX,Small,Active
13327,2019-04-02,8,112,223.64,25130.93,Shipped,Beef,1,11500,WALMART,Corpus Christi,TX,Small,Active
11787,2019-05-11,9,151,212.77,32187.15,Shipped,Beef,1,11500,COSTCO,Macon,GA,Small,Active
13666,2019-06-24,4,137,192.79,26497.99,Shipped,Beef,1,11500,COSTCO,Houston,TX,Medium,Active
13619,2019-07-23,14,148,203.84,30156.35,Shipped,Beef,1,11500,COSTCO,Dallas,TX,Small,Active
13097,2019-08-21,6,143,207.67,29771.15,Shipped,Beef,1,11500,WALMART,El Paso,TX,Small,Active
11898,2019-09-15,2,134,181.42,24301.19,Shipped,Beef,1,11500,WALMART,Atlanta,GA,Medium,Active
11600,2019-10-15,12,121,180.2,21765.16,Shipped,Beef,1,11500,WALMART,Austin,TX,Small,Active
15221,2019-11-01,4,117,167.67,19664.3,Shipped,Beef,1,11500,WALMART,Fort Worth,TX,Small,Active
13314,2019-11-12,8,103,180.54,18659.84,Shipped,Beef,1,11500,COSTCO,Galveston,TX,Small,Active
11786,2019-11-24,5,127,194.93,24802.61,Shipped,Beef,1,11500,WALMART,Galveston,TX,Small,Active
14448,2019-12-04,9,138,200.11,27572.07,Shipped,Beef,1,11500,WALMART,Jacksonville,FL,Medium,Active
11824,2019-12-17,4,122,145.3,17770.84,Shipped,Beef,1,11500,COSTCO,Texas City,TX,Small,Active
14766,2020-02-03,6,123,203.43,25095.55,Shipped,Beef,1,11500,COSTCO,Dallas,TX,Medium,Active
13319,2020-03-03,2,164,217.79,35624.91,Shipped,Beef,1,11500,WALMART,Fort Worth,TX,Large,Active
14159,2020-03-30,6,153,209.25,31962.79,Shipped,Beef,1,11500,COSTCO,Atlanta,GA,Medium,Active
12169,2020-04-03,8,106,195.21,20766.91,Shipped,Beef,1,11500,WALMART,Palm Beach,FL,Small,Active
14220,2020-05-10,9,138,209.13,28811.25,Shipped,Beef,1,11500,COSTCO,Columbus,GA,Small,Active
14713,2018-02-11,12,152,174.54,26601.29,Shipped,Dairy,1,11500,COSTCO,Shreveport,LA,Small,Active
13268,2018-04-16,6,128,185.98,23787.89,Shipped,Dairy,1,11500,COSTCO,Jacksonville,FL,Medium,Active
14012,2018-06-06,3,124,174.11,21609.04,Shipped,Dairy,1,11500,COSTCO,Houston,TX,Medium,Active
12568,2018-08-08,9,163,174.49,28492.22,Shipped,Dairy,1,11500,COSTCO,San Antonio,TX,Medium,Active
11954,2018-09-28,8,127,202.88,25677.26,Shipped,Dairy,1,11500,COSTCO,Houston,TX,Small,Active
12336,2018-10-21,3,148,198.43,29268.43,Shipped,Dairy,1,11500,WALMART,Fort Worth,TX,Medium,Active
14186,2018-11-07,10,148,212.12,31289.86,Shipped,Dairy,1,11500,WALMART,Atlanta,GA,Small,Active
12272,2018-11-14,10,144,181.18,26035.71,Shipped,Dairy,1,11500,COSTCO,Baton Rouge,LA,Small,Active
14198,2018-11-26,2,142,179.57,25532.74,Shipped,Dairy,1,11500,WALMART,Tampa,FL,Medium,Active
12846,2019-01-02,10,149,173.0,25808.29,Shipped,Dairy,1,11500,COSTCO,Tampa,FL,Medium,Active
14287,2019-02-18,4,105,183.44,19244.57,Shipped,Dairy,1,11500,WALMART,El Paso,TX,Small,Active
12508,2019-03-20,7,108,183.78,19926.42,Shipped,Dairy,1,11500,WALMART,Fort Worth,TX,Small,Active
12847,2019-05-07,13,134,191.14,25609.18,Shipped,Dairy,1,11500,COSTCO,Austin,TX,Medium,Active
14360,2019-07-21,14,137,192.53,26394.7,Shipped,Dairy,1,11500,WALMART,El Paso,TX,Small,Active
11766,2019-08-20,2,125,194.24,24245.77,Shipped,Dairy,1,11500,COSTCO,San Antonio,TX,Medium,Active
14439,2019-09-09,5,131,149.43,19545.57,Shipped,Dairy,1,11500,WALMART,Fort Worth,TX,Small,Active
12048,2019-10-14,10,150,212.66,31998.54,Shipped,Dairy,1,11500,COSTCO,Fort Worth,TX,Medium,Active
15269,2019-10-22,2,139,182.09,25352.92,Shipped,Dairy,1,11500,WALMART,Dallas,TX,Small,Active
13781,2019-11-10,7,138,220.54,30447.92,Shipped,Dairy,1,11500,COSTCO,Shreveport,LA,Medium,Active
11641,2019-11-21,9,144,184.59,26491.6,Shipped,Dairy,1,11500,WALMART,Jacksonville,FL,Small,Active
12320,2019-12-02,4,139,213.81,29650.86,Shipped,Dairy,1,11500,COSTCO,Houston,TX,Small,Active
12503,2020-01-26,2,158,193.97,30689.46,Shipped,Dairy,1,11500,WALMART,San Antonio,TX,Medium,Active
13188,2020-02-23,1,145,224.18,32466.8,Shipped,Dairy,1,11500,COSTCO,Cape Coral,FL,Medium,Active
13872,2020-03-28,5,132,171.89,22738.84,Shipped,Dairy,1,11500,WALMART,Jacksonville,FL,Small,Active
13653,2020-05-06,13,109,189.03,20606.54,Shipped,Dairy,1,11500,WALMART,Fort Worth,TX,Medium,Active
14889,2018-02-17,16,127,191.29,24230.17,Shipped,Dairy,1,11500,COSTCO,Galveston,TX,Medium,Active
11619,2018-04-28,7,142,213.1,30210.52,Shipped,Dairy,1,11500,COSTCO,Augusta,GA,Small,Active
14949,2018-06-16,8,102,195.91,20042.42,Shipped,Dairy,1,11500,WALMART,Jacksonville,FL,Small,Active
13746,2018-08-10,11,138,216.28,29759.2,Shipped,Dairy,1,11500,COSTCO,Baton Rouge,LA,Small,Active
14080,2018-10-06,9,152,182.71,27813.24,Shipped,Dairy,1,11500,WALMART,San Antonio,TX,Small,Active
12041,2018-10-23,5,136,184.22,25142.32,Shipped,Dairy,1,11500,COSTCO,Savannah,GA,Small,Active
14520,2018-11-08,8,147,206.84,30408.34,Shipped,Dairy,1,11500,WALMART,Jacksonville,FL,Medium,Active
14366,2018-11-14,5,109,201.27,21866.33,Shipped,Dairy,1,11500,WALMART,Atlanta,GA,Small,Active
14551,2018-11-26,2,121,193.87,23531.58,Shipped,Dairy,1,11500,WALMART,Galveston,TX,Small,Active
12287,2019-01-09,4,139,196.38,27277.53,Shipped,Dairy,1,11500,,,,Small,Active
12601,2019-02-19,8,112,222.7,24842.02,Shipped,Dairy,1,11500,WALMART,Austin,TX,Small,Active
13684,2019-05-08,4,116,212.54,24683.27,Shipped,Dairy,1,11500,WALMART,Macon,GA,Medium,Active
13666,2019-06-24,13,158,205.36,32402.33,Shipped,Dairy,1,11500,COSTCO,Houston,TX,Medium,Active
12225,2019-07-21,5,111,168.86,18752.33,Shipped,Dairy,1,11500,WALMART,El Paso,TX,Small,Active
14430,2019-08-20,2,112,209.16,23439.66,Shipped,Dairy,1,11500,WALMART,Corpus Christi,TX,Small,Active
11898,2019-09-15,11,159,175.75,27865.17,Shipped,Dairy,1,11500,WALMART,Atlanta,GA,Medium,Active
13323,2019-10-14,5,127,217.78,27576.32,Shipped,Dairy,1,11500,WALMART,Palm Beach,FL,Medium,Active
15221,2019-11-01,13,141,187.61,26479.44,Shipped,Dairy,1,11500,WALMART,Fort Worth,TX,Medium,Active
13314,2019-11-12,9,124,201.65,25032.8,Shipped,Dairy,1,11500,COSTCO,Galveston,TX,Medium,Active
12374,2019-11-23,15,177,156.88,27846.73,Shipped,Dairy,1,11500,WALMART,San Antonio,TX,Medium,Active
12252,2019-12-03,3,100,182.76,18202.52,Shipped,Dairy,1,11500,WALMART,Columbus,GA,Small,Active
11824,2019-12-17,14,144,154.48,22289.3,Shipped,Dairy,1,11500,COSTCO,Texas City,TX,Small,Active
14439,2020-01-31,15,146,204.91,30000.4,Shipped,Dairy,1,11500,WALMART,Houston,TX,Small,Active
14215,2020-03-01,13,111,170.36,18931.43,Shipped,Dairy,1,11500,COSTCO,Houston,TX,Small,Active
14159,2020-03-30,7,118,211.56,25002.49,Shipped,Dairy,1,11500,COSTCO,Atlanta,GA,Medium,Active
14731,2020-04-01,5,127,163.47,20713.59,Shipped,Dairy,1,11500,COSTCO,Macon,GA,Medium,Active
12506,2020-05-09,4,148,178.29,26345.67,Shipped,Dairy,1,11500,WALMART,El Paso,TX,Medium,Active
14889,2018-02-17,9,140,180.39,25178.56,Shipped,Beef,1,11500,COSTCO,Galveston,TX,Medium,Active
12734,2018-04-29,15,117,183.78,21429.62,Shipped,Beef,1,11500,COSTCO,Corpus Christi,TX,Small,Active
14949,2018-06-16,1,148,204.31,30158.61,Shipped,Beef,1,11500,WALMART,Jacksonville,FL,Medium,Active
13746,2018-08-10,4,133,175.0,23247.53,Shipped,Beef,1,11500,COSTCO,Baton Rouge,LA,Small,Active
14080,2018-10-06,2,98,194.53,19086.48,Shipped,Beef,1,11500,WALMART,San Antonio,TX,Small,Active
13175,2018-10-28,16,112,211.3,23663.4,Shipped,Beef,1,11500,WALMART,Houston,TX,Medium,Active
14520,2018-11-08,1,99,195.91,19408.96,Shipped,Beef,1,11500,WALMART,Jacksonville,FL,Small,Active
11476,2018-11-27,1,142,215.94,30626.87,Shipped,Beef,1,11500,WALMART,Fort Worth,TX,Medium,Active
13565,2019-01-12,14,120,175.29,21011.9,Shipped,Beef,1,11500,WALMART,Jacksonville,FL,Small,Active
12601,2019-02-19,1,130,172.88,22483.27,Shipped,Beef,1,11500,WALMART,Austin,TX,Medium,Active
13327,2019-04-02,10,142,177.32,25185.91,Shipped,Beef,1,11500,WALMART,Corpus Christi,TX,Medium,Active
11787,2019-05-11,11,118,179.21,21094.64,Shipped,Beef,1,11500,COSTCO,Macon,GA,Medium,Active
13666,2019-06-24,6,139,175.98,24476.12,Shipped,Beef,1,11500,COSTCO,Houston,TX,Small,Active
13619,2019-07-23,16,137,177.83,24345.25,Shipped,Beef,1,11500,COSTCO,Dallas,TX,Medium,Active
13097,2019-08-21,8,167,215.2,35893.16,Shipped,Beef,1,11500,WALMART,El Paso,TX,Medium,Active
11898,2019-09-15,4,142,192.77,27459.02,Shipped,Beef,1,11500,WALMART,Atlanta,GA,Small,Active
11600,2019-10-15,14,152,185.8,28227.37,Shipped,Beef,1,11500,WALMART,Austin,TX,Medium,Active
15221,2019-11-01,6,125,221.27,27580.96,Shipped,Beef,1,11500,WALMART,Fort Worth,TX,Small,Active
13314,2019-11-12,10,154,184.65,28349.81,Shipped,Beef,1,11500,COSTCO,Galveston,TX,Medium,Active
11786,2019-11-24,7,153,206.29,31573.78,Shipped,Beef,1,11500,WALMART,Galveston,TX,Medium,Active
12252,2019-12-03,2,165,194.63,32065.61,Shipped,Beef,1,11500,WALMART,Columbus,GA,Medium,Active
11824,2019-12-17,9,103,221.69,22798.89,Shipped,Beef,1,11500,COSTCO,Texas City,TX,Small,Active
14766,2020-02-03,1,119,189.62,22620.38,Shipped,Beef,1,11500,COSTCO,Dallas,TX,Medium,Active
14215,2020-03-01,14,146,169.06,24629.19,Shipped,Beef,1,11500,COSTCO,Houston,TX,Medium,Active
14159,2020-03-30,8,100,166.91,16712.92,Shipped,Beef,1,11500,COSTCO,Atlanta,GA,Small,Active
12169,2020-04-03,10,191,205.54,39240.14,Shipped,Beef,1,11500,WALMART,Palm Beach,FL,Large,Active
14220,2020-05-10,11,129,184.04,23717.97,Shipped,Beef,1,11500,COSTCO,Columbus,GA,Small,Active
14713,2018-02-11,3,123,177.53,21881.56,Shipped,Dairy,1,11500,COSTCO,Shreveport,LA,Small,Active
11619,2018-04-28,12,160,187.37,30051.88,Shipped,Dairy,1,11500,COSTCO,Augusta,GA,Small,Active
14381,2018-06-12,3,138,170.95,23582.41,Shipped,Dairy,1,11500,WALMART,Dallas,TX,Medium,Active
13746,2018-08-10,16,110,171.45,18792.79,Shipped,Dairy,1,11500,COSTCO,Baton Rouge,LA,Small,Active
12319,2018-10-02,1,126,179.2,22622.58,Shipped,Dairy,1,11500,WALMART,Shreveport,LA,Small,Active
12041,2018-10-23,10,163,146.2,23867.13,Shipped,Dairy,1,11500,COSTCO,Savannah,GA,Medium,Active
14186,2018-11-07,1,111,198.72,22065.23,Shipped,Dairy,1,11500,WALMART,Atlanta,GA,Small,Active
12272,2018-11-14,1,152,149.32,22712.11,Shipped,Dairy,1,11500,COSTCO,Baton Rouge,LA,Small,Active
14551,2018-11-26,7,144,193.23,27880.22,Shipped,Dairy,1,11500,WALMART,Galveston,TX,Medium,Active
12846,2019-01-02,1,166,192.85,31995.56,Shipped,Dairy,1,11500,COSTCO,Tampa,FL,Medium,Active
12601,2019-02-19,13,146,187.93,27492.63,Shipped,Dairy,1,11500,WALMART,Austin,TX,Small,Active
